Year,Geography Level,NAME,FIPS,Value Type,Source,Dataset,Values,Role
2012,State,Texas,48,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,438616.0,Benchmark
2018,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,4363.0,Focus
1998,State,Texas,48,BIRTHS,Moodys-State,Moodys,349562.88842026325,Benchmark
2001,County or Equivalent,Travis County,48453,RESIDUAL,Moodys-County,Moodys,-667.9999999999998,Focus
1999,National,US,00,DOMESTICMIG,Moodys-US,Moodys,623.9710714839293,Benchmark
2021,County or Equivalent,Travis County,48453,RBIRTH,Census-County-State-US,PEP_Vintage_2025,11.60584936,Focus
2012,National,US,00,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
1982,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Moodys-CBSA,Moodys,-20429.269232497893,Peer
2019,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Census-CBSA,PEP_Vintage_2020,-11777.0,Broad
1994,County or Equivalent,Travis County,48453,RESIDUAL,Moodys-County,Moodys,239.76837307061567,Focus
1995,State,Texas,48,NATURALCHG,Moodys-State,Moodys,189357.27912367656,Benchmark
2015,County or Equivalent,Travis County,48453,DEATHS,Census-County-State-US,PEP_Vintage_2020,-5334.0,Focus
2009,Metropolitan Statistical Area,Houston MSA,26420,BIRTHS,Moodys-CBSA,Moodys,96075.78270771266,Peer
2018,Metropolitan Statistical Area,San Antonio MSA,41700,RDEATH,Census-CBSA,PEP_Vintage_2020,70.67656299629999,Peer
1981,State,Texas,48,RESIDUAL,Moodys-State,Moodys,5263.999999999995,Benchmark
2022,National,US,00,RDEATH,Census-County-State-US,PEP_Vintage_2025,10.377938199,Benchmark
2012,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,1834861.0,Broad
1983,Metropolitan Statistical Area,Dallas MSA,19100,BIRTHS,Moodys-CBSA,Moodys,60468.81127835351,Peer
1999,Metropolitan Statistical Area,Dallas MSA,19100,BIRTHS,Moodys-CBSA,Moodys,84735.78726855795,Peer
2015,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,62675.0,Peer
2024,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,116018.0,Peer
1992,Metropolitan Statistical Area,Houston MSA,26420,POPESTIMATE,Moodys-CBSA,Moodys,4006866.1360280425,Peer
2014,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,6889603.0,Peer
2000,State,Texas,48,INTERNATIONALMIG,Moodys-State,Moodys,124559.47045109716,Benchmark
1994,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,-4467.206197214018,Peer
2011,County or Equivalent,Travis County,48453,RDEATH,Census-County-State-US,PEP_Vintage_2020,4.4616439155,Focus
2018,State,Texas,48,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,2.9741588543,Benchmark
1998,Metropolitan Statistical Area,Dallas MSA,19100,DEATHS,Moodys-CBSA,Moodys,-30060.87782631197,Peer
2025,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Census-CBSA,PEP_Vintage_2025,8477157.0,Peer
2022,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,11201.0,Peer
1985,County or Equivalent,Travis County,48453,RESIDUAL,Moodys-County,Moodys,189.37892281241247,Focus
2023,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,8.730027896,Peer
1982,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Moodys-CBSA,Moodys,93105.00415574666,Peer
1981,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Moodys-CBSA,Moodys,-8465.198796032988,Peer
1982,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-3809.912158702566,Broad
1995,State,Texas,48,RESIDUAL,Moodys-State,Moodys,6767.000000000002,Benchmark
2012,County or Equivalent,Travis County,48453,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,10.059390896,Focus
2015,Metropolitan Statistical Area,Dallas MSA,19100,RDEATH,Census-CBSA,PEP_Vintage_2020,78.7679050228,Peer
2007,State,Texas,48,BIRTHS,Moodys-State,Moodys,401385.7811711549,Benchmark
2016,Metropolitan Statistical Area,Dallas MSA,19100,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,83133.0,Peer
1986,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,9332.514604533515,Peer
1999,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,51633.60337400845,Peer
2016,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,2062808.0,Broad
2018,Metropolitan Statistical Area,Houston MSA,26420,NETMIG,Census-CBSA,PEP_Vintage_2020,22381.0,Peer
1992,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Moodys-County,Moodys,7933.322752803773,Peer
1988,State,Texas,48,DOMESTICMIG,Moodys-State,Moodys,-130577.00374641857,Benchmark
2016,Metropolitan Statistical Area,Austin MSA,12420,RDEATH,Census-CBSA,PEP_Vintage_2020,31.6331293991,Broad
2024,National,US,00,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,0.0,Benchmark
2007,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Moodys-CBSA,Moodys,18649.357324049415,Peer
2019,Metropolitan Statistical Area,Dallas MSA,19100,RBIRTH,Census-CBSA,PEP_Vintage_2020,133.671818743,Peer
2017,County or Equivalent,Travis County,48453,NETMIG,Census-County-State-US,PEP_Vintage_2020,11107.0,Focus
2012,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Census-CBSA,PEP_Vintage_2020,1232.0,Broad
2002,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Moodys-CBSA,Moodys,54210.21339911016,Peer
2025,County or Equivalent,Travis County,48453,RBIRTH,Census-County-State-US,PEP_Vintage_2025,11.71674219,Focus
1984,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Moodys-CBSA,Moodys,-50313.791001835074,Peer
2024,County or Equivalent,Travis County,48453,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,3.0,Focus
1998,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Moodys-CBSA,Moodys,28191.412969414963,Peer
2023,Metropolitan Statistical Area,Austin MSA,12420,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,34.85466679,Broad
2022,County or Equivalent,Travis County,48453,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,2373.0,Focus
2006,County or Equivalent,Travis County,48453,DEATHS,Moodys-County,Moodys,-4212.614767679902,Focus
2025,Metropolitan Statistical Area,Dallas MSA,19100,RBIRTH,Census-CBSA,PEP_Vintage_2025,133.15099562,Peer
2019,State,Texas,48,RDEATH,Census-County-State-US,PEP_Vintage_2020,7.062044953,Benchmark
1999,County or Equivalent,Travis County,48453,BIRTHS,Moodys-County,Moodys,12492.182639978191,Focus
2015,County or Equivalent,Travis County,48453,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,1180003.0,Focus
2003,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Moodys-CBSA,Moodys,1815845.9999999995,Peer
2003,State,Texas,48,BIRTHS,Moodys-State,Moodys,375274.09315979335,Benchmark
2017,Metropolitan Statistical Area,Dallas MSA,19100,RBIRTH,Census-CBSA,PEP_Vintage_2020,137.284729868,Peer
2008,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,24309038.999999996,Benchmark
2022,Metropolitan Statistical Area,San Antonio MSA,41700,DOMESTICMIG,Census-CBSA,PEP_Vintage_2025,35911.0,Peer
2019,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Census-CBSA,PEP_Vintage_2020,41505.0,Broad
2010,County or Equivalent,Travis County,48453,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,6078.0,Focus
2001,Metropolitan Statistical Area,Houston MSA,26420,POPESTIMATE,Moodys-CBSA,Moodys,4840712.0,Peer
1994,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,8142.637988253101,Focus
2021,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,-8.803323554,Peer
2025,Metropolitan Statistical Area,Houston MSA,26420,NPOPCHG,Census-CBSA,PEP_Vintage_2025,126720.0,Peer
2008,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Moodys-CBSA,Moodys,2061274.9999999995,Peer
1995,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Moodys-CBSA,Moodys,10634.368527937697,Broad
1998,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Moodys-CBSA,Moodys,19972.87026367773,Broad
1998,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,20157531.25000001,Benchmark
2019,Metropolitan Statistical Area,Dallas MSA,19100,NETMIG,Census-CBSA,PEP_Vintage_2020,67480.0,Peer
2015,Metropolitan Statistical Area,San Antonio MSA,41700,NPOPCHG,Census-CBSA,PEP_Vintage_2020,50373.0,Peer
2021,Metropolitan Statistical Area,Dallas MSA,19100,DOMESTICMIG,Census-CBSA,PEP_Vintage_2025,64238.0,Peer
1982,County or Equivalent,Travis County,48453,DOMESTICMIG,Moodys-County,Moodys,25600.344941463674,Focus
2023,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Census-CBSA,PEP_Vintage_2025,48106.0,Peer
1988,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Moodys-County,Moodys,335814.4533616021,Peer
2024,Place,Austin City,4805000,POPESTIMATE,Census-Place,PEP_Vintage_2024,993588.0,Peer
2023,Place,"Fountain, CO",0827865,POPESTIMATE,Census-Place,PEP_Vintage_2024,28574.0,Peer
2022,Metropolitan Statistical Area,San Antonio MSA,41700,RBIRTH,Census-CBSA,PEP_Vintage_2025,84.58265321100001,Peer
2011,Metropolitan Statistical Area,Austin MSA,12420,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,40604.0,Broad
2015,Metropolitan Statistical Area,Austin MSA,12420,RDEATH,Census-CBSA,PEP_Vintage_2020,30.7770998557,Broad
2023,National,US,00,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,1.4747968694,Benchmark
2012,Metropolitan Statistical Area,San Antonio MSA,41700,RDEATH,Census-CBSA,PEP_Vintage_2020,61.6747979162,Peer
1998,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,1457.2230695237756,Peer
2006,County or Equivalent,Travis County,48453,BIRTHS,Moodys-County,Moodys,15406.344268762357,Focus
2019,Metropolitan Statistical Area,Houston MSA,26420,NETMIG,Census-CBSA,PEP_Vintage_2020,37332.0,Peer
1993,National,US,00,POPESTIMATE,Moodys-US,Moodys,259971034.61085954,Benchmark
1984,State,Texas,48,DEATHS,Moodys-State,Moodys,-116291.0163798961,Benchmark
2018,State,Texas,48,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,600240.0,Benchmark
1993,Metropolitan Statistical Area,Dallas MSA,19100,RESIDUAL,Moodys-CBSA,Moodys,1529.5298625773037,Peer
2021,Metropolitan Statistical Area,Austin MSA,12420,RDEATH,Census-CBSA,PEP_Vintage_2025,36.656346361,Broad
2015,National,US,00,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.493249309,Benchmark
1996,State,Texas,48,INTERNATIONALMIG,Moodys-State,Moodys,145548.55024058305,Benchmark
2016,National,US,00,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,1267744.0,Benchmark
2000,State,Texas,48,BIRTHS,Moodys-State,Moodys,358672.88279484754,Benchmark
1997,County or Equivalent,Travis County,48453,BIRTHS,Moodys-County,Moodys,12110.842654106917,Focus
2025,County or Equivalent,Travis County,48453,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,6.736620354,Focus
2005,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Moodys-CBSA,Moodys,20587.019313715253,Broad
1999,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Moodys-CBSA,Moodys,5054705.159270141,Peer
1988,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,5258.147711372485,Peer
2018,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,15233.0,Broad
2019,National,US,00,RBIRTH,Census-County-State-US,PEP_Vintage_2020,11.509707816,Benchmark
2008,County or Equivalent,Travis County,48453,DEATHS,Moodys-County,Moodys,-4401.042670545107,Focus
2018,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Census-CBSA,PEP_Vintage_2020,-18233.0,Peer
2020,County or Equivalent,Travis County,48453,DEATHS,Census-County-State-US,PEP_Vintage_2025,-6800.0,Focus
1987,National,US,00,NATURALCHG,Moodys-US,Moodys,1677426.4173520654,Benchmark
1984,State,Texas,48,DOMESTICMIG,Moodys-State,Moodys,79752.86252497636,Benchmark
1999,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RESIDUAL,Moodys-County,Moodys,182.8983514612181,Peer
1988,County or Equivalent,Travis County,48453,BIRTHS,Moodys-County,Moodys,10162.957697493432,Focus
2018,County or Equivalent,Travis County,48453,NETMIG,Census-County-State-US,PEP_Vintage_2020,9707.0,Focus
2003,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Moodys-CBSA,Moodys,11286.999999999989,Peer
2003,National,US,00,DOMESTICMIG,Moodys-US,Moodys,833.3693872798959,Benchmark
1998,State,Texas,48,NATURALCHG,Moodys-State,Moodys,203640.9709384356,Benchmark
2017,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,33871.0,Peer
2025,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,12.786962901999999,Peer
2009,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,1489.4714288651664,Peer
2016,County or Equivalent,Travis County,48453,RNETMIG,Census-County-State-US,PEP_Vintage_2020,12.763767629,Focus
2011,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RDEATH,Census-County-State-US,PEP_Vintage_2020,83.9415168314,Peer
2019,Metropolitan Statistical Area,San Antonio MSA,41700,RDOMESTICMIG,Census-CBSA,PEP_Vintage_2020,164.2856113173,Peer
1985,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Moodys-CBSA,Moodys,1317426.2577535878,Peer
2004,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-6923.266095867158,Broad
2012,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Census-CBSA,PEP_Vintage_2020,30440.0,Broad
2021,Metropolitan Statistical Area,Dallas MSA,19100,DEATHS,Census-CBSA,PEP_Vintage_2025,-59957.0,Peer
2023,Metropolitan Statistical Area,Houston MSA,26420,RNETMIG,Census-CBSA,PEP_Vintage_2025,292.36804745,Peer
1999,State,Texas,48,DOMESTICMIG,Moodys-State,Moodys,37867.27428928717,Benchmark
1989,National,US,00,NATURALCHG,Moodys-US,Moodys,1786269.8835258586,Benchmark
2019,Place,Austin City,4805000,POPESTIMATE,Census-Place,PEP_Vintage_2020,978763.0,Peer
2011,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,15530.0,Peer
1984,Metropolitan Statistical Area,Dallas MSA,19100,DEATHS,Moodys-CBSA,Moodys,-23557.26342538772,Peer
2020,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,1127877.0,Peer
2024,Metropolitan Statistical Area,Austin MSA,12420,NPOPCHG,Census-CBSA,PEP_Vintage_2025,68340.0,Broad
1995,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Moodys-CBSA,Moodys,4496174.153881883,Peer
1997,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Moodys-CBSA,Moodys,12343.727875310356,Broad
2004,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Moodys-CBSA,Moodys,5879.86885896614,Peer
2014,National,US,00,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
1983,State,Texas,48,BIRTHS,Moodys-State,Moodys,298391.03101132915,Benchmark
1998,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Moodys-CBSA,Moodys,52600.74076234473,Peer
1999,Metropolitan Statistical Area,Houston MSA,26420,BIRTHS,Moodys-CBSA,Moodys,80497.20134205557,Peer
1983,Metropolitan Statistical Area,Austin MSA,12420,INTERNATIONALMIG,Moodys-CBSA,Moodys,-8887.610864289509,Broad
1982,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Moodys-CBSA,Moodys,633459.6933680145,Broad
2025,National,US,00,NATURALCHG,Census-County-State-US,PEP_Vintage_2025,518858.0,Benchmark
2020,State,Texas,48,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,1524.0,Benchmark
2016,County or Equivalent,Travis County,48453,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,9.1866607775,Focus
1987,Metropolitan Statistical Area,San Antonio MSA,41700,RESIDUAL,Moodys-CBSA,Moodys,495.4272089845172,Peer
1988,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Moodys-CBSA,Moodys,817154.798336261,Broad
2018,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Census-CBSA,PEP_Vintage_2020,-42266.0,Peer
2008,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Moodys-CBSA,Moodys,29797.473445856325,Broad
2016,National,US,00,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,3.9382504935,Benchmark
1983,National,US,00,NATURALCHG,Moodys-US,Moodys,1682820.768168798,Benchmark
2015,State,Texas,48,BIRTHS,Census-County-State-US,PEP_Vintage_2020,402268.0,Benchmark
2021,Metropolitan Statistical Area,San Antonio MSA,41700,NPOPCHG,Census-CBSA,PEP_Vintage_2025,37050.0,Peer
2004,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,23145.09578007151,Broad
1996,County or Equivalent,Travis County,48453,DOMESTICMIG,Moodys-County,Moodys,3161.1946376068154,Focus
2019,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Census-CBSA,PEP_Vintage_2020,32313.0,Peer
1988,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,12686.793145197993,Peer
2018,Metropolitan Statistical Area,Houston MSA,26420,RNETMIG,Census-CBSA,PEP_Vintage_2020,152.094580802,Peer
2001,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Moodys-CBSA,Moodys,12848.999999999996,Peer
1985,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,4890.346814402033,Peer
2025,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NETMIG,Census-County-State-US,PEP_Vintage_2025,33798.0,Peer
2013,Metropolitan Statistical Area,San Antonio MSA,41700,NPOPCHG,Census-CBSA,PEP_Vintage_2020,43040.0,Peer
2011,State,Texas,48,BIRTHS,Census-County-State-US,PEP_Vintage_2020,381711.0,Benchmark
2022,Metropolitan Statistical Area,Dallas MSA,19100,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,43.324091638,Peer
1981,County or Equivalent,Travis County,48453,DOMESTICMIG,Moodys-County,Moodys,16181.745045735624,Focus
2012,County or Equivalent,Travis County,48453,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,35256.0,Focus
2015,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNETMIG,Census-County-State-US,PEP_Vintage_2020,198.5194162025,Peer
2014,State,Texas,48,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,3267.0,Benchmark
2022,State,Texas,48,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,4.1258036389,Benchmark
2007,State,Texas,48,RESIDUAL,Moodys-State,Moodys,5256.000000000002,Benchmark
2014,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,5720.0,Peer
1982,Metropolitan Statistical Area,Houston MSA,26420,BIRTHS,Moodys-CBSA,Moodys,70064.21927331178,Peer
1987,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Moodys-CBSA,Moodys,25952.551340135436,Peer
2022,State,Texas,48,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,6.6466329397,Benchmark
1984,National,US,00,RESIDUAL,Moodys-US,Moodys,66652.76653586152,Benchmark
2014,State,Texas,48,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,106776.0,Benchmark
1983,National,US,00,BIRTHS,Moodys-US,Moodys,3681806.773973828,Benchmark
2021,Metropolitan Statistical Area,Houston MSA,26420,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,10.103334180000001,Peer
1997,State,Texas,48,DEATHS,Moodys-State,Moodys,-143222.2083155363,Benchmark
2023,State,Texas,48,RNETMIG,Census-County-State-US,PEP_Vintage_2025,14.476558597,Benchmark
2022,Metropolitan Statistical Area,San Antonio MSA,41700,NPOPCHG,Census-CBSA,PEP_Vintage_2025,56124.0,Peer
1994,State,Texas,48,INTERNATIONALMIG,Moodys-State,Moodys,133368.31398062583,Benchmark
2022,State,Texas,48,NATURALCHG,Census-County-State-US,PEP_Vintage_2025,123136.0,Benchmark
2005,County or Equivalent,Travis County,48453,RESIDUAL,Moodys-County,Moodys,-959.9999999999967,Focus
2024,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2025,45.156784637,Peer
2024,Metropolitan Statistical Area,Dallas MSA,19100,RNETMIG,Census-CBSA,PEP_Vintage_2025,338.13479900699997,Peer
2018,County or Equivalent,Travis County,48453,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.33435163,Focus
2011,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,19987.0,Peer
2019,Metropolitan Statistical Area,Houston MSA,26420,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,15.5227762547,Peer
2013,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,16313.0,Broad
